X1,X2,y
2.4656154923727036,6.907412328317518,-4.969610694504681
13.394868350645773,-6.094413969361002,131.86050674215926
-3.0928338372740107,-9.511441814240031,45.31239649216777
11.338215296412978,9.722316733482684,43.36158002360014
8.248796840197077,-13.28129884350296,169.55101462561902
1.7015832592476487,-7.949593138935928,33.38191753563146
-11.409444098330791,8.44839300550168,15.217180921851803
-8.652558746769541,0.024350947430087366,20.869459780970093
0.7828904520162228,-8.601539878830852,38.11939239503834
-0.2321650103285322,-13.415403072000093,123.48656566045636
-14.997826510845234,11.409657949931107,11.305887362590425
-2.532338937415435,12.222593968600666,-90.64058799423863
-0.11077920815221298,-2.066751162355056,3.5395182906447022
-6.122635780241782,-12.549331872208837,108.00854302552531
-5.709160522064344,3.2541079552152485,6.207451651330339
7.883590416689676,1.2247655296153104,48.86927579034191
7.747675310892566,-10.267452250230377,101.82389735375875
2.497197950375213,11.47809681077131,-64.12797629617096
-8.4611937707759,-8.169931848210291,50.39905799851003
7.452975392041518,9.361703545463865,4.9753304001965475
-7.558610109177023,-5.052905874366665,23.127482736347822
3.953082013518354,-3.0470486043243064,19.922887559010793
3.7203291038775865,-0.1070990370982472,14.50862076587998
8.20953927236175,10.376659407399726,-1.4078308284035614
10.914816279154802,3.345752331895293,82.68609448802508
3.3775231355775115,-1.5105930354178265,14.138825046643127
-14.171578651100837,-6.024593416102126,86.90068023500879
-13.089068444977777,-1.8664425342074065,61.82224939463654
10.484557469478426,2.9040605311446366,77.00550098149445
5.265977948086711,-9.35976084668775,68.174782585049
-7.141405508916172,-10.106035410813165,65.61487660423612
10.28066286781292,-6.590609610375223,89.83881948979482
1.8697892910368763,-10.766141609429745,71.04128055164543
-11.28033275018065,-4.572499103519476,47.72961669108156
-5.089405258199481,-5.134402985657765,14.261647596764638
3.0279836105926847,-5.520295318786666,22.823951559659957
8.062076069243139,-12.27987695260076,146.80219741209962
-5.256424267871143,5.075793855061881,-0.5096089530258707
3.087963314325901,-11.414531448988338,88.8300512484179
-1.8157952059548743,-5.7233561137639,11.604649107842606
3.9561129694431774,-11.103891612815891,86.90646644172756
5.11697768951123,-1.0850240619063078,24.52482954312172
-6.75330036242229,7.423319809922283,-7.154376565137426
-9.362704340602617,-10.432861843108446,83.53840391237225
-14.539321903063625,10.839010689381059,16.676037746205324
-0.2290337785968677,0.5014682796463643,0.9636000253580473
-11.55712149882494,-11.76671591857118,129.13582548567115
-4.986497853158912,0.4869193205583422,4.393490958385094
6.026166571300485,-0.02188930461214822,30.66098906587924
9.946752931171218,-3.6782300475903282,74.14327818088046
-14.157360241358957,-2.2154317492166173,75.4064340680122
-12.449921120479019,-5.338367179089252,64.13380017129658
14.554640493552224,10.720627713631298,77.02780933971692
-7.90632860523183,-3.7211270606187363,20.2532071655809
-2.0650460716706776,7.916051331005574,-23.911953364041057
-13.996286165383047,-13.841316899162898,206.09838339707147
-11.486463974138537,3.8497494775522254,43.86123845448005
-2.5636014826665807,10.467768862870017,-55.326307492108334
-6.478263293164883,-0.3224391057169884,7.644556110902121
6.203571645892328,1.3560359149502776,33.450241939035024
-5.49600066729122,-10.423716941599476,63.10461931323494
1.2181025587323624,-10.735304932135552,67.40891046866896
13.179133790743368,1.196718318319211,115.66884574489094
-9.752540854292214,6.619276407507223,17.179017867557214
-11.893584170406834,8.149343699220603,21.74632004622573
-1.2813266676286894,-11.02014133462404,68.40436302394703
-13.883668910735954,14.801339810697153,-90.38171668725333
-6.768951297371061,13.567458662151184,-111.07975569202887
0.05509010211152243,0.09046151776444522,2.0286366062651355
-12.267908448835998,13.52117456513925,-67.66111128275256
6.986875936502605,0.5618351447865344,40.7767125029747
-11.39228582778342,-9.729702915351435,90.77027361070779
-2.0350018457464882,-4.132235378033492,3.5223885492547384
1.7441402061399824,-12.709680757283737,110.21641923776725
-13.789619420449807,0.3330926007016266,68.67790839056983
-14.144958572127832,-13.213441379694718,189.97699152828963
-3.7097562542878104,-13.146627907955942,115.50918693176293
-3.435911201509497,-7.747484522716908,24.937334255969102
-9.366891086727371,-2.859605055412114,29.28221910658863
-11.402882831062287,-4.510818986421876,49.30908867587264
-1.953791119001913,9.900088408804136,-46.98593878998406
12.984185474466667,-5.749846966013024,124.69363913960903
-6.220738507786912,1.9955482281365444,7.831558012943962
-10.877567207990284,-4.508634458158277,44.974646993690044
-13.403508625142779,-3.627955686536172,66.9297421037814
-11.575459628306685,1.8543873540688793,44.767197329982764
4.2478120318698505,14.612746100300875,-135.47623664808037
-9.1458401322168,-8.783935535926084,60.95407513120672
13.422585557692955,10.939225153704552,56.213700382658836
3.481621483116566,10.24221710250627,-37.28515872973654
-8.709235658355347,11.220864685903079,-46.04269398456306
11.019225290239216,-7.556632545598121,107.32341081430938
0.2511994277963925,12.893227916730131,-102.99277443238158
5.374499885024555,4.815573159622216,21.413200957277965
1.7929380169309783,-6.9350530592024935,24.2671409712703
14.352461145337767,-1.5747106313345138,133.95070688950784
-5.656497103411084,6.857421290453313,-7.33758915429073
3.2311443978140266,-4.732760753861621,18.886987086170677
-5.88625227428888,-8.564799445124029,41.519678049614264
-12.645406897792217,3.7713271955777627,55.09086482427713
0.17080914431265692,-7.954547677414617,28.915393001665006
-13.34626423249912,-14.43296795208709,216.74113857287946
7.154877889953521,-9.352404325344901,84.43172280600916
-7.0006914183148,-14.576634186582108,170.2130585842485
-10.480828355034634,11.233371526874876,-33.878487901522504
-7.738174957726267,13.618745954492162,-107.04224038308955
-10.06959484799583,-7.40215624021067,53.41708553231457
11.031299054309773,-2.201749839245366,86.13257160703279
-6.9651318241918245,5.784412881605391,3.1870532230261404
-13.463147880532805,11.718155297355137,-14.449970177561667
10.246846360699788,-12.426088946026924,172.82641625510712
8.958562398734838,13.83511325649587,-68.76331196545885
-0.23791142535319665,2.0446005037811354,-0.1709869634375477
5.393902206777826,-6.99819170351967,45.55892244754898
4.489837769651244,-0.7539749969117371,19.4411599551234
-2.8337458615926527,12.084046787625146,-87.90281931921041
8.937093298454517,13.038228846108812,-48.7691403525524
10.099554746613183,-13.745681965400959,203.60243779448234
3.1958817322747013,5.929106445464126,4.452296661338341
4.945724271489001,-6.841306957249477,40.39334862084728
-2.2310894560502517,-13.829125857492123,133.8546238744606
-12.177176169129801,1.8153570185755163,51.26639608850366
2.4723529339674055,-8.963121281290835,47.9680769174164
-1.5539182877536128,-0.8376822075401535,-1.5661606165235202
-14.659896673944592,-10.724376500925212,142.5645441393163
3.7290017184803603,14.784603233928513,-144.09169868717578
4.511752438123084,-11.393499984364201,98.15175086953266
9.643208912973197,-2.053868364552478,68.72771300193284
-12.488993723566674,2.9947374997806753,54.05159182728571
-8.158617055052432,-2.4965475786141167,20.687854051373
-5.451172503769461,4.285618425217184,3.3919142446130675
-2.06895981580134,-11.880537203505707,86.78569584547427
-8.529733016038374,0.013358209141847155,21.207118920836745
8.675526812122792,-14.707702042870942,218.66768196979382
3.3728185196820015,-11.523547239730014,93.42629935759592
3.121482713045085,10.10422906434747,-37.252260578382746
-8.14551100569195,-0.13455742568196816,17.60231081668858
8.221587775336053,-9.73267562236138,98.90213745548772
-10.423165718941155,12.151376059177808,-53.01723933520368
